Wavenumber,300K,310K,320K,330K,340K,350K,360K,370K,380K,390K,400K,410K,420K,430K,440K,450K,460K,470K,480K,490K,500K,510K,520K,530K,540K,550K,560K,570K,580K,590K,600K,610K,620K,630K,640K,650K,660K,670K,680K,690K,700K
660.811,10032.0,19108.2,19308.1,19754.5,15974.6,15825.8,16381.9,15185.6,12656.2,13992.3,13634.6,12253.4,13129.6,13448.2,13439.2,14857.9,14059.9,11515.4,12672.7,12469.8,11628.2,12033.9,10606.2,11025.5,9516.54,9971.93,10134.2,10464.9,8658.37,7582.27,7792.68,7374.87,6648.95,6839.83,6943.53,6038.76,6470.11,6313.8,5771.24,9569.14,8413.39
659.1469999999999,10443.4,19421.7,19929.6,20383.4,16365.3,16091.8,16760.5,15358.5,12868.6,14169.9,14015.2,12674.8,13495.2,13777.7,13609.4,14906.2,14123.3,11529.8,12745.4,12568.1,11813.8,12102.3,10713.8,11125.6,9607.9,10060.2,10231.5,10511.0,8799.48,7658.97,7944.48,7232.22,6483.91,6921.18,6772.41,6117.26,6497.43,6282.55,5837.77,9833.3,8704.81
657.4830000000001,10644.2,19741.0,20402.0,20577.8,16494.4,16429.8,17239.6,15791.3,12966.9,14159.7,14297.9,12564.2,13554.3,14182.3,13664.0,15230.9,14392.6,11611.7,12767.0,12634.8,11784.5,12151.1,10542.1,11263.2,9754.81,10077.8,10244.6,10623.2,8911.99,7738.65,7953.49,7257.89,6656.95,7020.52,6816.2,6379.01,6523.24,6203.24,5857.7,9744.3,8710.68
655.818,11044.7,20722.6,20987.0,21412.1,17200.2,16991.5,17778.5,16269.0,13494.6,14825.5,14831.5,13251.3,13997.8,14211.1,13927.2,15438.3,14787.9,11955.0,13113.1,13048.5,12121.7,12640.0,10951.6,11590.0,9907.68,10290.7,10639.2,10810.4,8980.9,7927.95,8001.55,7438.27,6781.86,7110.82,7086.78,6296.69,6750.32,6502.48,6020.31,10115.0,8926.83
654.154,11194.3,20981.5,21317.9,21594.2,17314.1,17129.4,17784.2,16262.9,13408.0,14728.0,14597.4,13223.3,14052.2,14321.1,14106.3,15759.8,14717.5,11798.1,13023.5,12980.0,12011.3,12542.9,10994.6,11460.2,9868.26,10435.9,10716.8,10754.3,9064.8,7998.53,8100.65,7439.86,6747.54,7091.45,7034.38,6202.39,6732.52,6478.72,6011.66,10204.7,8811.0
652.489,11647.2,21576.6,21976.0,22423.5,18051.1,17934.0,18456.5,16988.0,13863.4,15300.3,15210.2,13710.2,14379.9,14747.8,14512.0,15974.5,15148.7,12247.8,13328.9,13196.7,12372.4,12741.8,11093.1,11887.4,10135.2,10704.2,10940.0,11240.3,9303.32,7974.49,8247.76,7539.05,6869.38,7334.85,7208.72,6454.97,6893.41,6732.74,6084.09,10316.8,9024.04
650.823,11536.9,21742.2,22061.9,22617.4,18175.3,18074.7,18535.6,17031.3,14052.9,15339.5,15223.9,13817.2,14453.7,14627.9,14488.3,16136.6,14902.6,12189.9,13368.4,13104.1,12144.9,12677.8,11281.7,11787.6,9972.6,10723.2,10889.8,11109.0,9161.94,7966.97,8348.28,7650.21,6859.07,7443.04,7207.35,6387.69,6821.54,6491.27,6016.89,10271.3,9061.36
649.158,11846.9,22387.9,22776.7,23139.9,18793.2,18338.4,19004.8,17332.8,14550.1,15690.8,15510.7,14084.8,14800.7,15297.5,14784.2,16147.0,15177.4,12345.2,13706.5,13446.9,12460.8,12882.5,11507.7,11992.5,10333.9,10875.8,11069.4,11204.5,9425.87,8183.09,8388.72,7822.87,7036.38,7392.1,7242.01,6584.6,6832.25,6676.15,6275.41,10427.0,9187.22
647.492,12270.8,22643.3,23068.0,23498.7,19059.7,18743.1,19272.8,17571.1,14557.8,15818.3,15662.3,13956.0,14836.9,15363.6,14808.4,16552.2,15470.2,12573.9,13840.5,13514.8,12401.4,13022.6,11514.5,12212.3,10549.6,10861.7,10885.7,11274.4,9382.06,8235.56,8465.16,7764.36,7119.08,7512.25,7344.18,6547.33,6973.52,6625.36,6275.71,10540.6,9101.44
645.826,12594.1,22982.6,23915.8,24110.8,19327.7,19380.2,19654.8,18082.4,14810.1,16152.9,16034.4,14268.5,15203.2,15524.3,15308.2,16784.6,15813.8,12592.6,13800.3,13890.4,13080.2,13269.2,11741.8,12283.5,10448.5,11048.7,11222.7,11597.8,9555.82,8298.51,8184.48,7927.92,7060.71,7596.34,7554.33,6727.63,7072.71,6810.15,6210.01,10594.1,9234.74
644.159,12674.2,23501.7,24115.3,24491.8,19583.5,19685.5,19847.5,18323.5,15032.3,16547.4,16100.3,14505.8,15302.3,15780.8,15417.8,16874.4,15950.3,12870.7,14102.2,13842.7,12906.7,13238.2,11829.6,12302.1,10787.1,11108.1,11261.1,11603.1,9674.0,8365.94,8605.95,7992.42,7275.38,7512.39,7449.39,6649.85,7105.87,6919.86,6355.83,10587.6,9184.98
642.492,12878.7,23923.2,24584.6,25064.5,19932.2,19704.3,20178.2,18565.9,15122.4,16592.2,16427.2,14545.0,15287.4,15735.8,15510.9,16928.2,16083.8,12928.2,14152.0,13852.1,13018.2,13450.1,11741.9,12404.8,10663.5,11176.5,11384.9,11707.4,9775.65,8445.33,8692.8,8068.89,7167.51,7761.43,7543.96,6737.07,7134.51,6974.04,6405.62,10723.5,9400.7
640.825,13017.2,24277.0,24764.4,25406.2,20342.3,20052.9,20786.2,18928.3,15491.4,16793.0,16796.0,14873.6,15786.8,16112.2,15744.8,17437.8,16226.2,12982.7,14408.8,14164.3,13086.2,13492.6,11913.6,12552.4,10907.4,11301.8,11520.7,11807.1,9932.74,8491.71,8742.13,8121.33,7383.57,7803.44,7752.45,6891.74,7188.64,6959.21,6459.88,10733.5,9341.93
639.1569999999999,12935.3,24281.4,24905.1,25354.8,20576.8,20245.5,20722.2,18785.2,15573.9,16872.2,16599.4,14908.3,15732.8,16074.7,15710.3,17446.4,16388.0,13160.2,14475.0,14274.1,13107.7,13591.9,12002.8,12571.0,10918.8,11358.1,11535.0,11620.5,9992.31,8488.59,8938.36,8068.81,7419.65,7774.96,7602.55,6953.39,7214.25,6930.9,6625.06,10674.5,9391.12
637.489,13280.6,24399.7,25020.2,25552.4,20652.3,20432.0,21042.1,19259.8,15651.9,17114.8,16893.0,15233.7,15918.7,16164.5,16106.1,17477.6,16438.8,13258.1,14605.6,14298.3,13204.1,13724.3,12060.4,12815.9,11044.2,11546.3,11702.2,11762.1,10045.9,8457.0,8866.21,8250.14,7356.78,7878.41,7746.5,6887.61,7268.34,7068.98,6530.86,10877.8,9450.79
635.821,13315.5,24900.1,25691.4,25905.7,20931.6,20693.4,21499.6,19608.3,16056.5,17438.3,16961.7,15343.2,16231.9,16471.7,16183.9,17775.5,16620.0,13332.0,14557.9,14378.0,13543.3,13883.5,12169.0,12850.9,11031.6,11583.1,11601.0,11801.9,9918.07,8704.16,8884.0,8263.56,7544.2,7881.4,7813.96,7048.15,7370.36,7198.02,6514.63,11018.1,9387.54
634.153,13212.6,24833.9,25460.2,25842.3,20735.9,20779.3,21341.2,19384.3,15825.7,17400.5,16994.4,15388.2,16134.4,16567.4,16173.3,17814.0,16339.7,13420.8,14685.5,14239.0,13316.0,14003.7,12250.6,12969.8,11149.3,11543.4,11816.1,12204.2,10121.4,8799.89,9024.65,8199.05,7566.74,7930.84,7728.56,6964.4,7377.94,7103.74,6493.91,11008.5,9418.72
632.484,13478.2,24956.5,25623.1,25879.3,20884.7,20973.1,21491.4,19879.5,16173.2,17707.3,17325.3,15632.4,16460.9,16685.6,16162.8,17954.5,16649.6,13500.7,14727.6,14612.3,13482.7,13981.6,12351.7,12997.3,11171.2,11855.8,11735.9,12110.5,10053.6,8766.75,9048.39,8353.28,7551.81,7971.27,7965.28,7075.42,7574.28,7211.75,6572.07,11105.3,9611.67
630.815,13321.4,24887.3,25234.8,25959.7,20888.2,20745.9,21523.3,19616.6,15972.4,17241.1,17242.6,15317.9,16090.8,16481.7,15932.0,17590.1,16589.5,13462.2,14492.6,14536.1,13481.6,13914.5,12223.5,12845.1,11094.1,11588.4,11670.8,11967.4,10081.6,8697.68,8914.86,8354.68,7433.54,7772.04,7803.49,6897.33,7463.5,7057.59,6569.31,10974.3,9557.41
629.145,13354.8,24957.4,25525.0,26194.4,21084.9,20950.1,21659.9,19672.7,16036.8,17711.0,17556.7,15580.0,16517.5,16725.6,16283.9,17967.1,16745.1,13462.6,14858.2,14486.9,13455.1,14054.1,12450.3,12936.9,11129.5,11813.8,11849.8,12031.0,10268.4,8576.21,9199.17,8405.5,7559.41,8073.05,8052.08,7069.72,7445.6,7244.93,6786.69,11107.0,9778.71
627.476,13211.5,24672.7,25565.0,25874.9,20782.9,20779.9,21723.1,19588.1,16238.8,17511.5,17345.3,15628.0,16375.1,16741.9,16114.6,17763.0,16613.1,13445.0,14774.6,14479.6,13510.9,14017.0,12272.7,12921.0,11275.6,11750.2,11864.0,12064.6,10119.7,8625.48,8927.91,8369.45,7686.72,7950.23,7816.98,7123.77,7415.72,7306.43,6574.29,10974.6,9517.82
625.806,13385.6,24669.4,25706.8,26170.9,21335.8,20898.7,21570.8,19629.3,16400.4,17530.6,17392.9,15639.9,16343.5,16858.4,16382.4,18024.6,16999.2,13601.1,14788.2,14686.4,13363.1,13970.9,12466.4,13095.2,11233.0,11788.3,11914.1,12072.8,10195.6,8816.93,9192.66,8483.11,7655.31,8080.44,7936.73,7180.78,7617.89,7251.14,6604.46,11129.7,9489.05
624.135,13257.3,24365.4,25348.7,25909.9,20740.5,20604.3,21361.6,19821.6,16252.1,17566.1,17241.4,15641.4,16271.5,16624.7,16187.7,17778.6,16515.5,13311.2,14734.5,14572.8,13487.8,14025.1,12353.3,13044.8,11194.9,11700.8,11899.8,11995.6,10258.0,8809.25,9195.39,8288.42,7463.77,7921.74,7879.84,6983.35,7388.94,7194.37,6546.33,10973.4,9580.03
622.464,12982.4,24490.9,25013.1,25688.0,20694.6,20417.8,21237.8,19359.9,16177.1,17496.9,17323.3,15550.2,16389.6,16718.8,16231.0,17998.2,16632.0,13470.2,14698.7,14571.5,13435.8,13967.0,12274.6,13061.7,11364.8,11713.5,11830.2,11946.9,10158.8,8746.21,9030.52,8348.18,7552.12,7911.25,7848.4,7025.4,7421.94,7160.07,6726.13,10996.7,9394.14
620.793,13021.8,24204.9,24930.5,25508.0,20424.4,20487.2,21076.6,19398.1,16043.9,17264.7,16815.8,15418.5,16208.4,16618.4,16130.6,17526.5,16628.8,13339.0,14480.5,14450.6,13567.9,13971.8,12269.3,12857.2,11106.8,11585.6,11693.3,11914.7,10100.0,8759.5,8939.02,8300.2,7610.51,7885.79,7959.1,6955.23,7420.51,7140.75,6621.61,10931.8,9607.77
619.122,12972.9,23959.5,24497.9,25592.9,20532.6,20561.0,21148.9,19259.7,15943.6,17337.6,17096.8,15444.0,16120.1,16500.0,16148.5,17790.9,16538.9,13459.1,14706.5,14371.5,13424.7,13873.4,12410.5,12987.9,11281.2,11617.8,11810.7,12114.4,10135.4,8715.93,8920.85,8300.1,7607.56,7948.59,8000.95,7208.18,7404.13,7081.04,6647.26,10841.4,9520.66
617.45,12955.5,23661.7,24584.5,25226.0,20385.1,20259.5,21044.6,19061.6,15686.3,17053.1,16724.1,15200.2,15982.4,16510.3,15970.4,17684.2,16368.2,13215.7,14388.2,14162.4,13096.1,13851.3,12118.0,12901.6,11132.5,11569.2,11584.1,12002.9,9934.58,8596.11,8905.68,8202.8,7402.71,7953.05,7824.44,6934.62,7431.12,7084.17,6454.56,10800.5,9396.2
615.778,12951.5,23880.0,24736.7,24999.9,20526.2,20261.6,21151.2,19478.1,15743.1,17278.6,17048.4,15302.0,15927.0,16246.9,15867.2,17600.1,16441.3,13213.2,14409.3,14259.8,13192.2,13721.5,12281.6,13006.8,11087.0,11691.0,11598.3,11839.1,10079.2,8796.31,8899.48,8293.92,7532.86,7885.73,7950.02,7073.83,7411.75,7304.09,6541.54,11018.2,9484.11
614.106,12620.1,23583.9,24322.4,24797.7,20129.1,20218.8,20795.8,19088.6,15447.0,17016.7,16773.0,15233.2,15991.2,16191.5,15814.8,17529.4,16064.4,13134.4,14261.5,14206.2,12981.9,13651.6,11963.9,12859.3,10981.7,11413.7,11627.5,11778.5,9989.06,8703.43,8860.4,8275.88,7541.88,7842.36,7912.62,7017.16,7311.66,7015.66,6658.38,10651.3,9398.57
612.433,12537.0,23156.4,23885.7,24667.4,19832.3,19987.7,20379.3,18790.5,15254.2,16751.8,16769.8,14959.8,15698.1,16139.0,15566.6,17285.4,16254.1,12965.9,14070.5,13925.5,12989.9,13557.8,12094.6,12656.6,10885.4,11429.5,11422.0,11593.9,9891.48,8538.84,8751.08,8220.48,7355.09,7861.77,7752.66,6981.43,7310.25,7068.12,6431.41,10712.0,9272.7
610.76,12468.8,23163.8,23830.3,24505.8,20096.0,20036.2,20654.8,18752.5,15393.2,16963.8,16721.7,15000.2,15970.1,16046.3,15624.9,17440.5,16043.3,12882.7,14226.2,14028.9,12873.8,13490.9,11983.2,12776.6,10949.1,11536.3,11372.0,11781.4,9879.11,8457.99,8765.83,8241.31,7374.59,7794.5,7703.35,6899.39,7320.8,7075.72,6566.15,10789.2,9288.85
609.087,12339.4,23045.8,23748.0,24332.2,19761.9,19649.8,20408.8,18908.8,15387.3,16521.3,16451.1,14906.2,15727.9,16019.3,15647.3,16935.1,16097.0,12768.2,14074.0,13994.8,12963.9,13437.5,11909.1,12505.3,10957.4,11492.3,11522.2,11596.9,9742.74,8433.95,8698.4,8118.7,7259.62,7875.17,7810.93,6863.7,7264.1,6929.44,6452.83,10612.3,9337.85
607.414,12343.0,22956.2,23465.6,24063.1,19699.8,19436.9,20445.2,18466.0,15311.1,16489.7,16149.1,14704.7,15454.5,15747.3,15279.8,17079.7,15733.9,12665.7,13950.3,13709.8,12824.0,13275.1,11756.0,12607.4,10753.6,11246.6,11192.8,11560.3,9836.46,8353.15,8777.38,7894.57,7310.5,7719.79,7739.21,6838.47,7303.03,6986.35,6430.67,10534.1,9131.41
605.74,12234.6,22581.4,23364.0,24088.3,19658.7,19595.9,20069.4,18635.6,15158.8,16501.5,16123.6,14757.1,15520.2,15698.0,15397.8,17092.9,15630.8,12684.1,13902.8,13813.2,12766.3,13303.9,11705.9,12495.9,10757.5,11287.7,11124.9,11517.7,9680.74,8384.4,8603.94,8072.26,7277.73,7773.56,7778.04,6763.97,7182.14,6946.17,6381.64,10505.1,9240.16
604.065,12041.1,22439.7,23019.0,23834.3,19354.7,19226.3,19731.0,18494.7,14911.0,16145.9,15998.0,14539.2,15475.4,15653.1,15166.3,16731.2,15651.6,12360.6,13629.8,13655.2,12626.4,13184.9,11827.6,12414.4,10656.9,10936.1,11187.0,11373.6,9599.72,8373.81,8614.22,7972.15,7265.87,7670.52,7536.13,6693.97,7176.28,6938.86,6435.65,10416.5,9096.52
602.391,11973.1,22289.0,22874.2,23890.9,19464.5,19361.4,20030.3,18308.9,14897.7,16253.2,16032.3,14633.4,15279.9,15730.7,15064.9,16744.4,15502.3,12500.1,13631.7,13598.8,12595.6,13112.2,11558.0,12350.8,10731.0,11122.1,11186.3,11311.7,9626.23,8399.07,8561.79,7934.77,7180.86,7595.89,7683.97,6747.92,7119.65,6798.68,6249.29,10374.2,9035.04
600.716,11834.9,22131.0,22814.6,23550.4,19208.4,19202.5,19820.4,18083.0,14714.2,16068.0,15806.8,14453.0,15038.1,15515.7,14906.7,16559.0,15363.5,12373.8,13529.0,13505.2,12640.9,12982.7,11475.2,12279.7,10711.0,10964.7,11145.3,11249.8,9567.65,8328.78,8455.65,7801.89,7182.45,7439.18,7634.71,6803.33,7163.05,6916.77,6357.04,10455.8,8916.87
599.0409999999999,11702.8,21731.2,22462.5,23031.0,19003.2,18988.3,19519.6,17940.7,14605.4,15879.8,15715.7,14266.6,15057.5,15181.4,14738.2,16396.2,15142.6,12113.2,13456.3,13311.5,12240.0,12901.1,11373.0,12211.7,10447.8,10811.9,10959.6,11190.9,9356.87,8137.64,8354.03,7806.34,7064.66,7515.34,7466.09,6736.35,7054.21,6742.32,6117.03,10155.3,8822.62
597.365,11652.8,21345.0,22032.9,23011.6,18817.5,18829.5,19217.4,17637.3,14425.0,15824.5,15751.4,14235.5,14969.6,15033.7,14468.3,16378.1,15141.2,11943.7,13422.3,13123.9,12236.2,12613.7,11381.2,12088.5,10299.5,10738.2,10818.7,10932.1,9369.97,8225.58,8397.17,7661.59,7020.02,7272.17,7409.44,6620.15,7043.89,6811.13,6203.88,10201.0,8873.13
595.689,11429.7,21185.7,22216.5,22805.8,18521.5,18773.6,19103.3,17708.5,14373.0,15590.2,15560.4,14068.6,14974.1,14972.6,14556.4,16054.2,14808.5,11902.6,13188.5,12918.5,12099.5,12529.2,11241.8,11780.3,10355.7,10722.7,10845.0,11125.4,9304.01,8100.17,8180.72,7643.7,7015.67,7388.61,7402.03,6578.59,6981.36,6756.11,6196.71,10046.9,8768.47
594.013,11545.3,21044.4,21775.2,22767.0,18446.3,18486.6,19218.9,17412.7,14265.8,15549.9,15478.3,14010.7,14792.2,14863.8,14361.2,16112.2,14687.8,11787.0,13054.7,12834.0,12122.5,12555.1,11091.9,12015.2,10255.2,10702.7,10643.0,10841.4,9215.7,7933.04,8229.84,7588.52,6881.57,7275.31,7337.95,6581.79,6959.13,6592.23,6170.15,10089.7,8696.67
592.336,11294.1,20782.4,21517.5,22373.4,18286.1,18198.2,19006.4,17369.1,14149.7,15435.0,15335.1,13849.9,14506.0,14999.6,14258.5,15804.8,14674.5,11823.4,12940.3,12895.6,11725.0,12330.4,11003.3,11911.4,10089.2,10506.7,10511.2,10734.9,9143.82,7918.08,8065.71,7513.98,6831.02,7129.26,7400.65,6483.58,6896.63,6577.52,6064.56,9737.3,8680.07
590.659,11139.8,20498.0,21098.8,21918.8,17829.4,18127.5,18804.4,17097.3,14120.1,15305.3,15044.4,13707.1,14525.6,14783.5,14070.9,15816.7,14640.4,11672.0,12815.5,12659.0,11901.6,12325.1,10828.2,11652.7,10057.4,10571.8,10415.2,10822.3,9107.75,7716.76,7998.54,7540.84,6661.22,7226.26,7188.99,6351.12,6768.57,6513.63,5993.31,9853.18,8466.67
588.982,10820.1,19900.8,20714.6,21340.7,17645.5,17736.4,18356.5,16672.2,13865.4,14908.8,14840.2,13430.2,14132.2,14264.9,13697.0,15248.7,14275.3,11194.3,12516.4,12285.4,11425.3,12136.3,10754.6,11355.3,9891.51,10310.4,10182.2,10517.6,8982.25,7686.94,7868.79,7274.05,6633.09,7075.8,7086.23,6318.58,6685.27,6352.87,5974.26,9654.51,8377.08
587.305,10649.6,19662.9,20335.0,21071.2,17312.7,17347.0,18093.6,16461.8,13335.1,14682.4,14473.7,13069.9,13970.0,14008.7,13615.3,15087.7,14025.1,11111.6,12306.8,12132.5,11341.1,11683.9,10542.3,11142.9,9655.6,10043.1,10204.0,10297.9,8664.56,7506.6,7682.46,7156.38,6514.07,6886.64,6825.54,6165.34,6435.08,6332.25,5883.67,9436.53,8302.42
585.627,10358.5,19174.8,19751.5,20621.6,17094.8,17155.9,17664.0,16252.9,13113.5,14420.2,14232.5,13118.0,13565.0,13977.7,13335.5,15099.7,13660.3,10887.4,12136.1,11891.7,11224.2,11675.7,10571.6,11108.0,9507.7,9880.2,9927.88,10169.3,8636.05,7268.23,7664.57,6947.88,6460.65,6767.59,6874.87,6059.84,6581.34,6140.3,5779.72,9273.77,8123.49
583.9490000000001,9940.84,18704.8,19790.8,20294.3,16513.4,16728.0,17413.2,15947.3,13008.1,14195.4,13863.2,12754.9,13364.2,13611.5,13312.0,14573.8,13431.2,10724.4,11981.7,11913.2,11166.9,11557.2,10325.2,10953.8,9362.83,9703.97,9836.56,10104.7,8352.8,7305.54,7587.09,6845.22,6432.57,6667.94,6751.37,5906.7,6364.04,6076.53,5666.86,9219.82,7829.92
582.27,9916.55,18766.7,19358.0,20093.7,16548.9,16604.0,17464.9,15966.6,12896.9,14028.8,13805.4,12734.5,13415.2,13520.9,13190.3,14749.7,13364.6,10689.6,11854.3,11598.1,10911.5,11441.7,10132.5,10890.6,9223.97,9646.97,9690.16,9924.0,8294.57,7176.02,7329.43,6750.05,6142.36,6593.66,6541.53,5899.59,6307.69,6035.12,5528.72,9083.96,7771.79
580.591,9968.22,18398.2,19522.5,19945.4,16329.8,16454.9,17330.5,15838.4,12925.6,13841.4,13783.4,12602.5,13402.1,13490.0,12906.3,14727.5,13396.2,10733.6,11713.5,11704.5,10846.8,11374.0,10106.7,10827.4,9216.21,9585.51,9753.78,9886.31,8306.35,7134.41,7459.04,6711.5,6069.68,6495.57,6586.41,5877.58,6351.13,6066.7,5485.94,9062.83,7820.9
578.9119999999999,9803.98,18159.3,19182.2,19861.1,16345.9,16618.4,17458.1,15536.0,12692.3,14001.0,13947.4,12759.3,13523.1,13475.4,13083.9,14626.3,13426.3,10546.9,11849.6,11633.8,10905.7,11410.4,10216.4,10986.1,9410.93,9750.38,9611.92,9865.02,8331.52,7252.12,7396.53,6966.26,6366.26,6537.48,6656.58,5874.94,6192.07,6013.41,5569.73,9117.63,7829.78
577.2330000000001,9630.87,17679.4,18667.8,19642.8,15924.4,16324.9,16726.8,15528.5,12673.5,13708.0,13649.9,12602.0,13087.3,13495.1,13026.2,14492.5,13246.5,10530.0,11662.7,11656.8,10829.2,11254.9,9952.4,10552.3,9227.48,9681.49,9485.0,9781.22,8310.54,7170.31,7371.27,6768.41,6101.54,6610.62,6625.51,5814.25,6351.61,6079.21,5610.32,9083.09,7825.27
575.553,9669.17,17695.3,18734.1,19765.5,16397.5,16635.7,17196.7,15845.4,12779.6,14019.3,14022.3,12735.0,13639.8,13836.3,13075.8,14733.7,13404.7,10807.7,11870.3,11815.2,10981.8,11492.3,10283.8,10917.8,9268.83,9797.16,9776.32,10015.9,8506.84,7253.73,7454.65,7037.94,6423.29,6722.43,6792.38,6103.32,6521.52,6253.63,5694.05,9328.36,7916.01
573.873,9591.38,17458.2,18438.8,19065.2,15974.7,16159.2,16674.1,15577.4,12564.3,14003.2,13791.9,12815.8,13358.9,13402.0,13009.2,14407.9,13144.6,10760.9,11809.9,11615.0,10923.1,11372.5,10205.9,10914.2,9375.63,9819.04,9830.94,9792.25,8417.38,7171.96,7429.38,7014.24,6241.99,6555.94,6688.37,5983.08,6383.34,6128.9,5557.52,9161.36,7872.79
572.192,9329.15,17453.3,18342.9,19091.2,15842.2,16124.8,16681.2,15418.2,12731.4,13856.1,13799.6,12648.1,13235.8,13351.8,12942.7,14637.1,13403.9,10671.0,11730.2,11554.7,10843.6,11376.2,10257.5,10868.9,9290.47,9785.86,9742.72,10077.4,8507.96,7231.54,7529.08,6984.59,6309.19,6764.42,6759.95,6114.31,6443.08,6188.69,5629.33,9290.47,8043.81
570.511,9388.3,17286.2,18199.5,19121.7,15736.4,15871.8,16477.1,15250.0,12621.8,13725.5,13683.8,12532.6,13207.9,13410.2,13082.9,14443.9,13384.9,10548.4,11582.2,11727.9,10768.6,11333.8,10252.5,10765.6,9331.78,9699.16,9754.19,9901.44,8539.01,7253.92,7555.85,6895.46,6367.44,6669.38,6809.19,5900.41,6270.76,6285.64,5707.05,9128.01,7972.32
568.83,9132.16,16850.1,17700.7,18598.9,15672.3,15684.2,16412.9,15242.6,12396.3,13880.4,13748.0,12491.5,13092.2,13297.5,12869.2,14432.1,13148.8,10536.0,11547.2,11568.0,10689.1,11401.4,10124.0,10675.7,9319.53,9859.34,9524.74,9985.74,8404.97,7295.61,7422.01,6855.44,6257.63,6672.53,6821.23,6013.75,6459.87,6198.15,5655.36,9222.87,7851.78
567.149,8983.16,16720.4,17645.2,18507.5,15229.1,15560.7,15994.8,15025.5,12362.6,13540.2,13540.2,12395.3,12945.4,13101.6,12737.3,14142.3,13143.2,10282.6,11577.6,11357.6,10676.6,11278.8,9913.89,10640.9,9024.79,9554.09,9603.15,9683.44,8323.03,7203.48,7227.27,6803.53,6155.29,6577.54,6683.1,5969.45,6388.72,6174.62,5533.82,8975.73,7796.71
565.467,8669.22,16358.8,17197.2,18101.0,15089.4,15142.9,15999.1,14844.1,12028.7,13321.9,13280.3,12334.9,12737.8,13122.8,12601.0,14112.8,12797.2,10313.3,11306.3,11383.6,10603.2,11037.2,9813.82,10610.6,9174.63,9489.77,9421.39,9684.5,8263.41,7028.14,7270.43,6843.81,6197.19,6490.03,6571.78,5972.73,6268.54,6035.16,5556.51,9199.9,7832.33
563.785,8829.51,16065.8,17098.7,17953.3,14735.7,15098.3,15834.0,14691.1,12216.6,13194.5,13197.4,12102.1,12873.5,12987.9,12613.4,14063.9,12644.6,9991.71,11318.9,11317.4,10507.4,11021.6,9869.84,10445.0,9082.16,9458.17,9477.49,9658.8,8150.31,7050.53,7163.48,6676.0,6216.77,6459.02,6609.12,5943.31,6280.67,6090.44,5643.1,8958.8,7603.39
562.102,8751.98,16266.2,16786.3,17838.3,14763.9,15157.7,15813.0,14558.9,11860.5,13337.5,13136.9,12098.2,12789.2,12927.4,12602.0,13851.6,12759.5,9974.88,11191.8,11309.2,10399.8,10977.9,10020.9,10389.4,8922.86,9432.52,9414.69,9468.18,8245.28,7090.74,7329.97,6708.86,6217.02,6539.46,6530.55,5910.93,6261.6,6013.45,5536.48,9058.07,7737.1
560.42,8628.42,15789.1,16622.5,17637.2,14468.4,14771.4,15425.1,14376.2,11743.7,13011.0,12749.5,11831.4,12664.8,12806.0,12305.3,13976.6,12492.5,9935.76,11121.3,11066.3,10164.5,10917.7,9747.09,10405.2,9065.19,9427.68,9307.35,9487.11,8046.06,7056.65,7139.84,6633.25,6105.86,6572.34,6547.08,5912.73,6223.22,5939.47,5541.33,8961.2,7777.17
558.736,8432.14,15579.5,16448.4,17455.4,14367.5,14461.0,15130.9,14100.1,11607.7,12754.4,13035.1,11774.1,12432.1,12812.3,12348.9,13661.9,12467.7,9945.67,11080.5,10902.2,10260.6,10764.1,9789.71,10285.8,9002.5,9296.59,9243.12,9482.25,8129.13,6900.77,7190.41,6673.52,6190.79,6416.56,6470.03,5859.57,6196.74,6006.62,5448.14,8726.23,7695.42
557.053,8483.92,15577.9,16443.6,17175.7,14239.9,14532.4,15196.2,14020.1,11525.2,12839.5,13108.3,11961.8,12637.5,12743.0,12343.5,13549.3,12450.4,9916.97,11124.3,10962.4,10332.8,10692.1,9671.94,10298.6,8971.01,9368.99,9325.93,9423.94,8192.86,6976.63,7257.29,6682.59,6155.41,6292.03,6465.78,5799.0,6093.04,5888.11,5314.89,8800.23,7579.54
555.369,8189.75,15208.0,16098.9,16890.2,14017.3,14150.9,14914.1,13858.4,11433.9,12664.7,12479.1,11770.9,12198.5,12473.2,12044.1,13407.1,12287.6,9730.89,10647.0,10841.5,10116.9,10554.9,9531.94,10180.8,8797.0,9223.11,9062.76,9380.49,7941.8,6773.32,7022.75,6587.73,6022.05,6301.17,6356.11,5662.74,6044.32,5803.79,5407.37,8581.71,7484.5
553.685,8289.06,15194.6,16166.9,16946.3,13852.7,14255.0,14942.3,13998.2,11591.9,12663.7,12501.9,11603.8,12298.5,12510.8,12090.7,13508.3,12363.8,9913.02,10941.7,10778.4,10171.3,10624.1,9659.19,10158.0,8743.29,9248.0,9199.01,9458.79,7904.59,6773.45,6969.4,6593.84,5988.19,6427.58,6317.73,5720.99,6160.38,5728.42,5492.39,8648.29,7478.56
552.0,8092.98,15071.4,16015.3,16663.9,13940.5,14194.3,14517.8,13738.6,11304.7,12647.8,12573.6,11413.0,12313.9,12486.0,11966.6,13444.8,12214.4,9642.42,10739.2,10703.6,10153.0,10516.6,9575.64,10007.5,8685.15,9131.88,9234.28,9195.7,7911.92,6870.06,7037.77,6487.15,5946.93,6366.94,6395.14,5740.63,6174.0,5884.59,5415.61,8725.23,7509.72
